Incident energy ; σ(E)
2115.355 ; 13.44041
2115.395 ; 13.33838
2115.435 ; 13.24326
2115.475 ; 13.15429
2115.555 ; 12.99218
2115.635 ; 12.8475
2115.715 ; 12.71672
2115.795 ; 12.59717
2115.875 ; 12.48689
2115.955 ; 12.38453
2116.035 ; 12.28928
2116.115 ; 12.20078
2116.195 ; 12.11909
2116.275 ; 12.04465
2116.355 ; 11.97827
2116.435 ; 11.92107
2116.501 ; 11.8818
2116.566 ; 11.85109
2116.632 ; 11.82901
2116.697 ; 11.81728
2116.763 ; 11.81661
2116.828 ; 11.82807
2116.894 ; 11.85296
2116.959 ; 11.89133
2117.025 ; 11.94494
2117.09 ; 12.01248
2117.156 ; 12.09597
2117.221 ; 12.19243
2117.352 ; 12.42561
2117.482 ; 12.69661
2117.555 ; 12.85868
2117.715 ; 13.21238
2117.868 ; 13.50739
2117.955 ; 13.63755
2118.034 ; 13.72374
2118.126 ; 13.77927
2118.134 ; 13.78164
2118.157 ; 13.78618
2118.179 ; 13.78734
2118.242 ; 13.7731
2118.305 ; 13.73261
2118.405 ; 13.61524
2118.505 ; 13.43663
2118.63 ; 13.13925
2118.754 ; 12.78265
2118.879 ; 12.38686
2119.003 ; 11.98668
2119.103 ; 11.67922
2119.172 ; 11.48478
2119.241 ; 11.31191
2119.31 ; 11.16748
2119.378 ; 11.06049
2119.447 ; 10.99651
2119.515 ; 10.98721
2119.584 ; 11.04382
2119.652 ; 11.1776
2119.721 ; 11.40737
2119.789 ; 11.74268
2119.858 ; 12.21148
2119.926 ; 12.81904
2119.995 ; 13.60308
2120.063 ; 14.56029
2120.132 ; 15.73764
2120.2 ; 17.1174
2120.275 ; 18.90745
2120.35 ; 20.98955
2120.425 ; 23.36624
2120.5 ; 26.02954
2120.65 ; 32.12221
2120.799 ; 38.89865
2120.949 ; 45.92458
2121.098 ; 52.43603
2121.123 ; 53.4318
2121.189 ; 55.87594
2121.255 ; 58.00768
2121.323 ; 59.82412
2121.391 ; 61.21012
2121.453 ; 62.07004
2121.46 ; 62.14208
2121.485 ; 62.35729
2121.509 ; 62.50167
2121.558 ; 62.60645
2121.665 ; 61.95952
2121.763 ; 60.36971
2121.861 ; 57.94056
2122.057 ; 51.21088
2122.252 ; 43.28952
2122.36 ; 38.91033
2122.467 ; 34.83292
2122.574 ; 31.16163
2122.628 ; 29.49576
2122.681 ; 27.99395
2122.74 ; 26.48343
2122.799 ; 25.14616
2122.858 ; 23.98246
2122.916 ; 23.00527
2122.975 ; 22.17615
2123.034 ; 21.50657
2123.093 ; 20.98804
2123.151 ; 20.61603
2123.225 ; 20.32299
2123.298 ; 20.21202
2123.371 ; 20.25364
2123.444 ; 20.42238
2123.591 ; 21.04059
2123.737 ; 21.84325
2123.84 ; 22.40942
2123.942 ; 22.8956
2124.039 ; 23.23936
2124.088 ; 23.35689
2124.132 ; 23.4263
2124.165 ; 23.4547
2124.186 ; 23.4619
2124.241 ; 23.43986
2124.324 ; 23.2937
2124.48 ; 22.66947
2124.637 ; 21.66718
2124.793 ; 20.46558
2124.901 ; 19.62453
2125.008 ; 18.8703
2125.116 ; 18.26527
2125.17 ; 18.04475
2125.223 ; 17.89273
2125.301 ; 17.80114
2125.389 ; 17.91098
2125.477 ; 18.2717
2125.565 ; 18.90206
2125.653 ; 19.81191
2125.741 ; 21.00044
2125.829 ; 22.45459
2126.004 ; 26.01683
2126.18 ; 30.162
2126.356 ; 34.30251
2126.449 ; 36.26257
2126.542 ; 37.93972
2126.581 ; 38.53813
2126.644 ; 39.35474
2126.698 ; 39.89497
2126.75 ; 40.26691
2126.761 ; 40.32637
2126.799 ; 40.47931
2126.837 ; 40.55016
2126.92 ; 40.41959
2126.998 ; 39.94923
2127.076 ; 39.16406
2127.218 ; 37.04006
2127.36 ; 34.25254
2127.644 ; 27.90759
2127.786 ; 24.88965
2127.857 ; 23.50442
2127.927 ; 22.23778
2127.983 ; 21.30052
2128.039 ; 20.43303
2128.095 ; 19.63567
2128.151 ; 18.90752
2128.207 ; 18.24654
2128.263 ; 17.64991
2128.319 ; 17.11417
2128.374 ; 16.64354
2128.43 ; 16.21695
2128.486 ; 15.83944
2128.542 ; 15.50712
2128.598 ; 15.21644
2128.654 ; 14.96424
2128.71 ; 14.74788
2128.766 ; 14.56534
2128.821 ; 14.41763
2128.885 ; 14.28428
2128.948 ; 14.19365
2129.012 ; 14.14421
2129.075 ; 14.14001
2129.139 ; 14.18463
2129.202 ; 14.28134
2129.266 ; 14.43889
2129.329 ; 14.65863
2129.393 ; 14.95444
2129.456 ; 15.32396
2129.52 ; 15.78584
2129.583 ; 16.33183
2129.647 ; 16.98457
2129.71 ; 17.72745
2129.773 ; 18.57176
2129.836 ; 19.51709
2129.956 ; 21.58371
2130.075 ; 23.93063
2130.313 ; 29.10564
2130.44 ; 31.80479
2130.566 ; 34.174
2130.701 ; 36.14597
2130.752 ; 36.69728
2130.785 ; 36.99089
2130.827 ; 37.28974
2130.841 ; 37.37031
2130.851 ; 37.42196
2130.878 ; 37.53664
2130.905 ; 37.61495
2130.979 ; 37.64255
2131.111 ; 37.02941
2131.227 ; 35.85645
2131.342 ; 34.22107
2131.541 ; 30.69115
2131.707 ; 27.53479
2131.79 ; 26.01677
2131.872 ; 24.60583
2131.955 ; 23.29412
2132.037 ; 22.13053
2132.12 ; 21.09572
2132.202 ; 20.21599
2132.252 ; 19.74725
2132.301 ; 19.33534
2132.351 ; 18.96086
2132.4 ; 18.63584
2132.452 ; 18.33273
2132.504 ; 18.06863
2132.607 ; 17.64378
2132.711 ; 17.31886
2132.814 ; 17.06817
2132.946 ; 16.80615
2133.019 ; 16.67408
2133.069 ; 16.58473
2133.077 ; 16.57039
2133.088 ; 16.55062
2133.104 ; 16.52176
2133.133 ; 16.46898
2133.156 ; 16.42659
2133.178 ; 16.38552
2133.197 ; 16.34959
2133.251 ; 16.2449
2133.429 ; 15.86987
2133.553 ; 15.5847
2133.677 ; 15.28907
2133.925 ; 14.71032
2134.007 ; 14.53355
2134.088 ; 14.36969
2134.17 ; 14.216
2134.251 ; 14.07691
2134.333 ; 13.94912
2134.414 ; 13.83542
2134.495 ; 13.73346
2134.576 ; 13.64228
2134.658 ; 13.55979
2134.739 ; 13.48678
2134.821 ; 13.42022
2134.902 ; 13.36058
2134.984 ; 13.30534
2135.065 ; 13.25499
2135.146 ; 13.20819
2135.227 ; 13.16449
2135.317 ; 13.11938
2135.362 ; 13.09823
2135.406 ; 13.07854
2135.451 ; 13.05951
2135.495 ; 13.04214
2135.54 ; 13.02581
2135.584 ; 13.01148
2135.629 ; 12.99876
2135.673 ; 12.98854
2135.718 ; 12.98073
2135.762 ; 12.97611
2135.807 ; 12.97496
2135.851 ; 12.97788
2135.896 ; 12.98563
2135.94 ; 12.99853
2135.985 ; 13.01791
2136.03 ; 13.04437
2136.075 ; 13.07879
2136.119 ; 13.12104
2136.164 ; 13.17399
2136.208 ; 13.23624
2136.253 ; 13.31162
2136.297 ; 13.39775
2136.342 ; 13.49952
2136.386 ; 13.61332
2136.475 ; 13.89008
2136.564 ; 14.23377
2136.653 ; 14.64795
2136.719 ; 15.00107
2136.785 ; 15.39223
2136.917 ; 16.27793
2137.18 ; 18.30339
2137.309 ; 19.30015
2137.438 ; 20.201
2137.575 ; 20.9743
2137.651 ; 21.29755
2137.663 ; 21.34094
2137.693 ; 21.43998
2137.721 ; 21.52008
2137.724 ; 21.52795
2137.731 ; 21.54578
2137.738 ; 21.56285
2137.758 ; 21.60745
2137.777 ; 21.6441
2137.837 ; 21.72343
2137.945 ; 21.73123
2138.137 ; 21.37604
2138.228 ; 21.08582
2138.42 ; 20.34829
2138.612 ; 19.60199
2138.782 ; 19.03434
2138.952 ; 18.57376
2139.088 ; 18.25984
2139.155 ; 18.11316
2139.187 ; 18.0434
2139.192 ; 18.03248
2139.206 ; 18.00184
2139.22 ; 17.9711
2139.222 ; 17.9667
2139.227 ; 17.95568
2139.231 ; 17.94685
2139.239 ; 17.92916
2139.257 ; 17.88913
2139.275 ; 17.84876
2139.33 ; 17.72275
2139.428 ; 17.48533
2139.441 ; 17.45239
2139.469 ; 17.38023
2139.497 ; 17.30636
2139.553 ; 17.15355
2139.664 ; 16.83196
2139.926 ; 16.01474
2140.057 ; 15.61113
2140.188 ; 15.23644
2140.261 ; 15.04587
2140.333 ; 14.87306
2140.405 ; 14.71645
2140.477 ; 14.57667
2140.549 ; 14.45388
2140.621 ; 14.3478
2140.693 ; 14.25786
2140.765 ; 14.18323
2140.838 ; 14.12221
2140.91 ; 14.07542
2140.982 ; 14.04089
2141.054 ; 14.01765
2141.126 ; 14.00478
2141.198 ; 14.00149
2141.27 ; 14.0071
2141.342 ; 14.02101
2141.401 ; 14.03826
2141.46 ; 14.06051
2141.519 ; 14.08754
2141.578 ; 14.11913
2141.696 ; 14.19507
2141.814 ; 14.28626
2142.05 ; 14.50336
2142.168 ; 14.62224
2142.285 ; 14.74155
2142.377 ; 14.83377
2142.469 ; 14.92267
2142.547 ; 14.99438
2142.583 ; 15.02616
2142.6 ; 15.04086
2142.62 ; 15.05788
2142.643 ; 15.07711
2142.675 ; 15.10323
2142.705 ; 15.12703
2142.786 ; 15.18809
2142.901 ; 15.26729
2143.015 ; 15.3389
2143.237 ; 15.46993
2143.458 ; 15.61112
2143.579 ; 15.70169
2143.699 ; 15.80447
2143.819 ; 15.92184
2143.939 ; 16.0545
2143.999 ; 16.12655
2144.059 ; 16.20233
2144.119 ; 16.2817
2144.179 ; 16.36453
2144.299 ; 16.53991
2144.419 ; 16.72705
2144.539 ; 16.92452
2144.659 ; 17.13103
2144.779 ; 17.34566
2144.899 ; 17.56799
2145.019 ; 17.79841
2145.079 ; 17.91703
2145.139 ; 18.03828
2145.199 ; 18.16253
2145.259 ; 18.29024
2145.319 ; 18.42194
2145.379 ; 18.55828
2145.449 ; 18.72416
2145.519 ; 18.89858
2145.589 ; 19.08288
2145.658 ; 19.27555
2145.728 ; 19.48349
2145.798 ; 19.70517
2145.868 ; 19.94155
2145.937 ; 20.18953
2146.029 ; 20.54339
2146.121 ; 20.92247
2146.304 ; 21.73516
2146.487 ; 22.57418
2146.67 ; 23.34648
2146.784 ; 23.74415
2146.897 ; 24.04363
2147.002 ; 24.21892
2147.041 ; 24.25627
2147.097 ; 24.28257
2147.13 ; 24.28285
2147.2 ; 24.24637
2147.31 ; 24.09172
2147.532 ; 23.48709
2147.669 ; 23.00541
2147.806 ; 22.53152
2147.875 ; 22.32179
2147.943 ; 22.14737
2148.012 ; 22.01247
2148.08 ; 21.92918
2148.172 ; 21.90674
2148.263 ; 21.997
2148.354 ; 22.20435
2148.445 ; 22.52694
2148.537 ; 22.96048
2148.628 ; 23.47811
2148.81 ; 24.67346
2148.949 ; 25.59339
2149.087 ; 26.3669
2149.152 ; 26.64658
2149.249 ; 26.93066
2149.277 ; 26.97932
2149.317 ; 27.021
2149.344 ; 27.03008
2149.359 ; 27.02836
2149.371 ; 27.02348
2149.397 ; 27.00211
2149.422 ; 26.96759
2149.483 ; 26.82585
2149.596 ; 26.3534
2149.718 ; 25.56677
2149.839 ; 24.56338
2149.99 ; 23.12637
2150.14 ; 21.66711
2150.29 ; 20.35924
2150.365 ; 19.81383
2150.44 ; 19.36419
2150.515 ; 19.0246
2150.6 ; 18.78694
2150.684 ; 18.71658
2150.769 ; 18.81819
2150.853 ; 19.09032
2150.938 ; 19.53518
2151.022 ; 20.1331
2151.107 ; 20.88436
2151.191 ; 21.75375
2151.361 ; 23.81534
2151.53 ; 26.12212
2151.699 ; 28.54613
2151.736 ; 29.08473
2151.814 ; 30.2285
2151.859 ; 30.89478
2151.868 ; 31.02875
2151.892 ; 31.38733
2151.98 ; 32.72316
2152.131 ; 35.13307
2152.275 ; 37.6398
2152.418 ; 40.37457
2152.528 ; 42.62645
2152.7 ; 46.24928
2152.872 ; 49.62385
2153.013 ; 51.81907
2153.113 ; 52.87783
2153.177 ; 53.28681
2153.253 ; 53.46936
2153.282 ; 53.44799
2153.351 ; 53.18963
2153.419 ; 52.64828
2153.584 ; 50.20887
2153.737 ; 46.74212
2153.89 ; 42.50333
2154.094 ; 36.41125
2154.196 ; 33.44797
2154.298 ; 30.66591
2154.369 ; 28.87078
2154.439 ; 27.23055
2154.509 ; 25.72652
2154.579 ; 24.36115
2154.649 ; 23.13259
2154.719 ; 22.03553
2154.789 ; 21.06203
2154.859 ; 20.20236
2154.936 ; 19.37542
2155.012 ; 18.66733
2155.089 ; 18.04558
2155.165 ; 17.51401
2155.217 ; 17.19186
2155.268 ; 16.90562
2155.319 ; 16.64675
2155.37 ; 16.41371
2155.415 ; 16.22872
2155.46 ; 16.06271
2155.505 ; 15.91564
2155.55 ; 15.78778
2155.595 ; 15.67968
2155.64 ; 15.59218
2155.685 ; 15.52633
2155.729 ; 15.48411
2155.771 ; 15.46551
2155.813 ; 15.46944
2155.896 ; 15.54886
2155.954 ; 15.66568
2156.011 ; 15.83375
2156.063 ; 16.03593
2156.118 ; 16.30296
2156.172 ; 16.62024
2156.281 ; 17.43131
2156.39 ; 18.46875
2156.498 ; 19.70268
2156.703 ; 22.46345
2156.908 ; 25.38705
2157.012 ; 26.74662
2157.116 ; 27.91736
2157.226 ; 28.8725
2157.232 ; 28.91492
2157.256 ; 29.07386
2157.279 ; 29.20978
2157.307 ; 29.35308
2157.34 ; 29.49005
2157.355 ; 29.54074
2157.415 ; 29.67038
2157.494 ; 29.66295
2157.641 ; 29.13924
2157.787 ; 28.07013
2157.933 ; 26.64324
2158.065 ; 25.23145
2158.196 ; 23.88033
2158.313 ; 22.82212
2158.43 ; 21.97068
2158.547 ; 21.35776
2158.664 ; 20.98441
2158.781 ; 20.82575
2158.898 ; 20.83873
2159.008 ; 20.96115
2159.118 ; 21.14673
2159.227 ; 21.3573
2159.32 ; 21.53896
2159.374 ; 21.64138
2159.481 ; 21.83507
2159.628 ; 22.08819
2159.863 ; 22.52664
2159.981 ; 22.79022
2160.197 ; 23.33599
2160.305 ; 23.60073
2160.413 ; 23.8188
2160.521 ; 23.95321
2160.6 ; 23.9778
2160.619 ; 23.9728
2160.653 ; 23.95243
2160.686 ; 23.91806
2160.705 ; 23.89153
2160.751 ; 23.80625
2160.827 ; 23.59834
2160.962 ; 23.02217
2161.096 ; 22.20842
2161.23 ; 21.20344
2161.515 ; 18.75841
2161.658 ; 17.54953
2161.729 ; 16.98559
2161.8 ; 16.45389
2161.887 ; 15.85212
2161.974 ; 15.30902
2162.061 ; 14.82579
2162.105 ; 14.60388
2162.148 ; 14.40118
2162.192 ; 14.20783
2162.235 ; 14.03214
2162.279 ; 13.86539
2162.322 ; 13.7146
2162.366 ; 13.57219
2162.409 ; 13.44411
2162.453 ; 13.3239
2162.496 ; 13.21659
2162.544 ; 13.10822
2162.591 ; 13.01344
2162.639 ; 12.928
2162.686 ; 12.85541
2162.734 ; 12.79271
2162.781 ; 12.74281
2162.829 ; 12.70412
2162.876 ; 12.67899
2162.94 ; 12.66675
2163.003 ; 12.68212
2163.067 ; 12.72918
2163.13 ; 12.81063
2163.194 ; 12.93389
2163.257 ; 13.1003
2163.32 ; 13.3169
2163.383 ; 13.58924
2163.447 ; 13.9286
2163.51 ; 14.32956
2163.573 ; 14.80138
2163.636 ; 15.34756
2163.7 ; 15.98085
2163.763 ; 16.68207
2163.889 ; 18.30878
2164.111 ; 21.77112
2164.332 ; 25.51911
2164.451 ; 27.39553
2164.569 ; 28.9891
2164.688 ; 30.20589
2164.743 ; 30.60857
2164.785 ; 30.8418
2164.815 ; 30.96768
2164.83 ; 31.01769
2164.889 ; 31.12987
2164.965 ; 31.0756
2165.103 ; 30.42786
2165.212 ; 29.47148
2165.32 ; 28.21756
2165.524 ; 25.34406
2165.626 ; 23.82243
2165.727 ; 22.35459
2165.829 ; 20.96751
2165.93 ; 19.72794
2166.032 ; 18.63476
2166.133 ; 17.7171
2166.217 ; 17.07523
2166.3 ; 16.54056
2166.384 ; 16.0884
2166.467 ; 15.71588
2166.547 ; 15.41329
2166.626 ; 15.15652
2166.706 ; 14.92772
2166.714 ; 14.90617
2166.746 ; 14.82196
2166.778 ; 14.74052
2166.842 ; 14.58415
2166.947 ; 14.34031
2167.037 ; 14.13967
2167.127 ; 13.94695
2167.217 ; 13.76692
2167.306 ; 13.61023
2167.396 ; 13.48638
2167.485 ; 13.41468
2167.523 ; 13.4042
2167.566 ; 13.40987
2167.608 ; 13.43575
2167.651 ; 13.4857
2167.693 ; 13.56003
2167.736 ; 13.66507
2167.778 ; 13.79865
2167.821 ; 13.96992
2167.863 ; 14.1736
2167.948 ; 14.70611
2168.033 ; 15.41523
2168.118 ; 16.31613
2168.203 ; 17.41832
2168.27 ; 18.43058
2168.336 ; 19.54851
2168.468 ; 22.11336
2168.6 ; 25.0248
2168.732 ; 28.1158
2168.855 ; 30.96392
2168.977 ; 33.55348
2169.119 ; 36.00992
2169.138 ; 36.27897
2169.204 ; 37.08701
2169.256 ; 37.57639
2169.304 ; 37.90638
2169.315 ; 37.96513
2169.345 ; 38.09293
2169.374 ; 38.17113
2169.464 ; 38.13028
2169.617 ; 37.12196
2169.752 ; 35.39442
2169.887 ; 33.11399
2170.022 ; 30.55252
2170.157 ; 27.98887
2170.225 ; 26.77773
2170.292 ; 25.67323
2170.359 ; 24.67895
2170.426 ; 23.81246
2170.48 ; 23.21609
2170.534 ; 22.71583
2170.588 ; 22.31431
2170.641 ; 22.01695
2170.709 ; 21.77387
2170.776 ; 21.6808
2170.844 ; 21.72487
2170.911 ; 21.89137
2171.046 ; 22.52895
2171.18 ; 23.42576
2171.297 ; 24.28421
2171.413 ; 25.08157
2171.539 ; 25.76417
2171.598 ; 25.98754
2171.636 ; 26.09295
2171.66 ; 26.14301
2171.681 ; 26.17597
2171.694 ; 26.19121
2171.746 ; 26.21184
2171.801 ; 26.1622
2171.906 ; 25.86332
2171.992 ; 25.42761
2172.077 ; 24.8453
2172.238 ; 23.41471
2172.398 ; 21.73387
2172.494 ; 20.68647
2172.589 ; 19.67003
2172.684 ; 18.70662
2172.779 ; 17.82221
2172.874 ; 17.03529
2172.922 ; 16.6786
2172.969 ; 16.3571
2173.017 ; 16.05748
2173.064 ; 15.79226
2173.112 ; 15.54987
2173.159 ; 15.33983
2173.239 ; 15.04211
2173.319 ; 14.8151
2173.37 ; 14.70435
2173.42 ; 14.6193
2173.52 ; 14.51136
2173.62 ; 14.47286
2173.72 ; 14.48731
2173.92 ; 14.61159
2174.03 ; 14.7018
2174.14 ; 14.79001
2174.215 ; 14.84525
2174.255 ; 14.87282
2174.313 ; 14.91085
2174.318 ; 14.91404
2174.334 ; 14.92421
2174.371 ; 14.94753
2174.407 ; 14.97033
2174.504 ; 15.03668
2174.615 ; 15.13602
2174.726 ; 15.28552
2174.85 ; 15.54878
2174.912 ; 15.73118
2174.974 ; 15.95383
2175.043 ; 16.25369
2175.112 ; 16.61216
2175.25 ; 17.51034
2175.361 ; 18.39873
2175.471 ; 19.39697
2175.692 ; 21.5622
2175.81 ; 22.66052
2175.927 ; 23.59725
2176.051 ; 24.33497
2176.085 ; 24.48114
2176.127 ; 24.62496
2176.162 ; 24.71263
2176.171 ; 24.73034
2176.186 ; 24.75541
2176.238 ; 24.79888
2176.308 ; 24.75029
2176.427 ; 24.39269
2176.536 ; 23.78896
2176.645 ; 22.97111
2176.902 ; 20.58872
2177.031 ; 19.39976
2177.095 ; 18.86732
2177.159 ; 18.39238
2177.219 ; 18.01102
2177.278 ; 17.70604
2177.338 ; 17.47567
2177.397 ; 17.3348
2177.467 ; 17.28593
2177.536 ; 17.37014
2177.606 ; 17.59452
2177.675 ; 17.95433
2177.745 ; 18.45855
2177.814 ; 19.08807
2177.883 ; 19.8411
2177.952 ; 20.70619
2178.047 ; 22.05265
2178.141 ; 23.51802
2178.329 ; 26.61039
2178.428 ; 28.18222
2178.526 ; 29.5994
2178.635 ; 30.92835
2178.664 ; 31.22799
2178.714 ; 31.68488
2178.743 ; 31.91369
2178.78 ; 32.16469
2178.789 ; 32.21879
2178.814 ; 32.35447
2178.839 ; 32.46843
2178.913 ; 32.67699
2179.038 ; 32.59484
2179.148 ; 32.09763
2179.258 ; 31.25529
2179.317 ; 30.68477
2179.435 ; 29.35269
2179.641 ; 26.66616
2179.722 ; 25.56815
2179.751 ; 25.17697
2179.792 ; 24.62836
2179.821 ; 24.24457
2179.873 ; 23.56768
2179.939 ; 22.73417
2180.044 ; 21.47991
2180.134 ; 20.48479
2180.223 ; 19.57858
2180.332 ; 18.57612
2180.441 ; 17.68978
2180.55 ; 16.91414
2180.604 ; 16.56863
2180.658 ; 16.24745
2180.748 ; 15.76333
2180.838 ; 15.33872
2180.928 ; 14.96841
2180.973 ; 14.80196
2181.017 ; 14.65043
2181.062 ; 14.50628
2181.107 ; 14.37244
2181.152 ; 14.24827
2181.197 ; 14.13313
2181.242 ; 14.02642
2181.287 ; 13.92754
2181.332 ; 13.8359
2181.376 ; 13.75278
2181.421 ; 13.67386
2181.466 ; 13.60059
2181.511 ; 13.53249
2181.556 ; 13.4691
2181.601 ; 13.41
2181.646 ; 13.35477
2181.691 ; 13.30304
2181.735 ; 13.25553
2181.78 ; 13.20975
2181.825 ; 13.16654
2181.915 ; 13.0868
2182.005 ; 13.01454
2182.094 ; 12.94908
2182.151 ; 12.90984
2182.208 ; 12.87246
2182.265 ; 12.83682
2182.321 ; 12.80344
2182.378 ; 12.77112
2182.435 ; 12.74052
2182.492 ; 12.71175
2182.548 ; 12.68544
2182.624 ; 12.65327
2182.7 ; 12.62591
2182.776 ; 12.60441
2182.851 ; 12.59021
2182.889 ; 12.58615
2182.927 ; 12.58449
2183.002 ; 12.5892
2183.078 ; 12.60651
2183.153 ; 12.63815
2183.229 ; 12.68733
2183.305 ; 12.75612
2183.381 ; 12.84678
2183.456 ; 12.95965
2183.532 ; 13.0993
2183.607 ; 13.26294
2183.683 ; 13.45508
2183.758 ; 13.66983
2183.881 ; 14.07059
2184.004 ; 14.51788
2184.249 ; 15.44841
2184.353 ; 15.81028
2184.457 ; 16.12229
2184.57 ; 16.38284
2184.642 ; 16.49753
2184.651 ; 16.50882
2184.677 ; 16.53748
2184.703 ; 16.56022
2184.732 ; 16.57849
2184.804 ; 16.5912
2184.894 ; 16.54196
2185.047 ; 16.30314
2185.2 ; 15.90366
2185.352 ; 15.40329
2185.505 ; 14.85767
2185.657 ; 14.32977
2185.734 ; 14.08151
2185.81 ; 13.85405
2185.886 ; 13.64621
2185.962 ; 13.45898
2186.018 ; 13.33425
2186.098 ; 13.17482
2186.178 ; 13.03591
2186.258 ; 12.91523
2186.337 ; 12.81134
2186.448 ; 12.68577
2186.503 ; 12.63036
2186.517 ; 12.61682
2186.547 ; 12.58851
2186.587 ; 12.55202
2186.645 ; 12.5012
2186.737 ; 12.42412
2186.944 ; 12.25753
2187.2 ; 12.05422
2187.328 ; 11.9552
2187.456 ; 11.86106
2187.553 ; 11.79484
2187.617 ; 11.75435
2187.681 ; 11.71692
2187.745 ; 11.68304
2187.809 ; 11.6532
2187.873 ; 11.62797
2187.937 ; 11.60794
2188.001 ; 11.59379
2188.065 ; 11.58624
2188.129 ; 11.58607
2188.193 ; 11.5941
2188.257 ; 11.61123
2188.321 ; 11.63833
2188.385 ; 11.6763
2188.449 ; 11.72596
2188.513 ; 11.78807
2188.577 ; 11.86324
2188.644 ; 11.95639
2188.711 ; 12.06453
2188.845 ; 12.32481
2188.979 ; 12.63769
2189.113 ; 12.98909
2189.26 ; 13.39268
2189.406 ; 13.77621
2189.51 ; 14.01633
2189.614 ; 14.21266
2189.698 ; 14.33074
2189.803 ; 14.41925
2189.919 ; 14.43419
2190.016 ; 14.37876
2190.113 ; 14.26446
2190.277 ; 13.95641
2190.44 ; 13.54966
2190.573 ; 13.18516
2190.706 ; 12.82883
2190.773 ; 12.66318
2190.839 ; 12.51439
2190.905 ; 12.38354
2190.971 ; 12.27402
2191.053 ; 12.17232
2191.134 ; 12.1141
2191.226 ; 12.10452
2191.318 ; 12.16009
2191.41 ; 12.28459
2191.502 ; 12.48005
2191.594 ; 12.74651
2191.686 ; 13.08183
2191.778 ; 13.48152
2191.869 ; 13.93357
2192.237 ; 16.14626
2192.452 ; 17.54914
2192.512 ; 17.94141
2192.62 ; 18.65009
2192.706 ; 19.22272
2192.873 ; 20.38983
2193.182 ; 22.95574
2193.221 ; 23.32974
2193.327 ; 24.40205
2193.433 ; 25.54098
2193.645 ; 27.88241
2193.684 ; 28.29974
2193.79 ; 29.37229
2193.896 ; 30.31341
2194.075 ; 31.48352
2194.136 ; 31.742
2194.369 ; 32.05935
2194.542 ; 31.72066
2194.714 ; 31.10205
2194.859 ; 30.50805
2195.26 ; 29.06722
2195.423 ; 28.51811
2195.611 ; 27.72752
2195.739 ; 27.01791
2195.872 ; 26.0999
2196.005 ; 24.99934
2196.427 ; 20.76454
2196.545 ; 19.56362
2196.663 ; 18.4335
2196.781 ; 17.40548
2196.84 ; 16.9371
2196.898 ; 16.5091
2196.957 ; 16.10831
2197.016 ; 15.74364
2197.075 ; 15.41606
2197.133 ; 15.13093
2197.192 ; 14.87907
2197.251 ; 14.66633
2197.31 ; 14.49334
2197.368 ; 14.36268
2197.418 ; 14.28193
2197.468 ; 14.23122
2197.543 ; 14.21262
2197.617 ; 14.26332
2197.692 ; 14.38618
2197.766 ; 14.57888
2197.841 ; 14.84675
2197.915 ; 15.18152
2197.989 ; 15.5836
2198.063 ; 16.04836
2198.299 ; 17.85581
2198.535 ; 19.83867
2198.64 ; 20.637
2198.745 ; 21.31178
2198.863 ; 21.86682
2198.906 ; 22.00594
2198.946 ; 22.10244
2198.974 ; 22.15054
2198.982 ; 22.1613
2198.985 ; 22.16499
2198.997 ; 22.17785
2199.034 ; 22.19841
2199.089 ; 22.17541
2199.164 ; 22.04167
2199.274 ; 21.64179
2199.403 ; 20.90144
2199.532 ; 19.93617
2199.682 ; 18.64589
2199.831 ; 17.31759
2199.906 ; 16.67095
2199.98 ; 16.06455
2200.055 ; 15.49232
2200.129 ; 14.97735
2200.189 ; 14.59982
2200.249 ; 14.26018
2200.309 ; 13.95942
2200.368 ; 13.70176
2200.416 ; 13.51971
2200.463 ; 13.36486
2200.511 ; 13.22989
2200.558 ; 13.11953
2200.606 ; 13.028
2200.653 ; 12.95797
2200.7 ; 12.90609
2200.747 ; 12.87107
2200.842 ; 12.84643
2200.936 ; 12.87426
2201.031 ; 12.94585
2201.125 ; 13.05282
2201.2 ; 13.16165
2201.274 ; 13.28995
2201.349 ; 13.44422
2201.423 ; 13.62612
2201.483 ; 13.80124
2201.543 ; 14.00781
2201.553 ; 14.04582
2201.589 ; 14.19229
2201.624 ; 14.35059
2201.632 ; 14.38918
2201.659 ; 14.52658
2201.685 ; 14.67002
2201.766 ; 15.19746
2201.836 ; 15.76969
2201.905 ; 16.46109
2201.994 ; 17.57359
2202.082 ; 18.95729
2202.107 ; 19.40719
2202.196 ; 21.22873
2202.285 ; 23.4107
2202.406 ; 26.96835
2202.526 ; 31.13058
2202.646 ; 35.80717
2202.766 ; 40.79925
2202.905 ; 46.61599
2203.044 ; 51.98862
2203.069 ; 52.86725
2203.129 ; 54.83096
2203.189 ; 56.55984
2203.259 ; 58.2353
2203.329 ; 59.50096
2203.38 ; 60.14584
2203.388 ; 60.22506
2203.415 ; 60.4479
2203.441 ; 60.59704
2203.494 ; 60.70108
2203.616 ; 59.93358
2203.727 ; 58.09148
2203.838 ; 55.31576
2204.038 ; 48.64813
2204.237 ; 41.08694
2204.337 ; 37.35303
2204.437 ; 33.8405
2204.537 ; 30.64491
2204.637 ; 27.83049
2204.687 ; 26.57831
2204.737 ; 25.4327
2204.787 ; 24.39436
